X,Y,Elevation,Slope Angle,Geography,Rainfall,Rainfall Pattern,Soil Type,Livelihood,Industrial Activity,Pitmine Radius,Pitmine Depth,Risk
49,2,45.77459075,0.279994473,plain,1214.615004,seasonal,rocky,low,high,424.2280796,29.88656015,0.245568748
49,3,44.09949176,0.245832666,cliff,1542.568961,irregular,clay,medium,high,480.6390649,16.1899703,0.306506913
49,4,42.02398059,0.19075061,hill,1538.563733,uniform,loam,low,high,294.3330325,31.96041764,0.367664744
49,5,39.58502254,0.112087007,valley,1233.264151,seasonal,sand,low,low,207.0277528,73.85210898,0.418814774
49,6,36.872814,0.008956579,cliff,1802.672826,uniform,sand,medium,low,135.0806053,14.74027494,0.452808893
49,7,34.01331611,-0.117992563,plain,1168.55389,irregular,loam,high,high,328.0160161,62.29517085,0.465338389
49,8,31.15272911,-0.266815725,plain,1158.429713,uniform,rocky,low,low,162.2981378,47.23905058,0.454704464
49,9,28.44390759,-0.434502584,valley,500,seasonal,loam,low,low,449.0665348,81.57905492,0.421695119
49,10,26.03471645,-0.617202324,valley,1065.791115,uniform,rocky,low,low,172.5717907,85.07730861,0.369744511
49,11,24.05832764,-0.810442922,valley,1455.60451,uniform,sand,medium,low,97.76653874,94.91358258,0.305873969
49,12,22.62545772,-1.009344603,valley,1669.188401,uniform,rocky,low,high,494.9660291,49.49666527,0.243747184
49,13,21.81854615,-1.208827456,valley,950.9296099,uniform,sand,low,low,224.6365975,94.75677543,0.209224318
49,14,21.68787443,-1.403813222,hill,1338.675699,uniform,sand,medium,high,345.2440855,20.68516621,0.229458972
49,15,22.24962593,-1.589421234,hill,1514.06371,irregular,rocky,high,high,169.5429678,18.77543736,0.295827515
49,16,23.48588657,-1.76115853,cliff,1203.362446,irregular,sand,low,low,162.5488158,34.96040386,0.380718777
49,17,25.34658629,-1.915104122,plain,515.0158627,seasonal,loam,high,low,243.6543638,85.13919304,0.466101588
49,18,27.75338121,-2.04808744,hill,1274.187,irregular,rocky,medium,high,431.4798417,16.28712268,0.542288552
49,19,30.60547666,-2.157860927,hill,1428.429187,irregular,clay,high,low,303.5975346,38.14533079,0.603834972
49,20,33.787391,-2.243266803,hill,915.7731315,seasonal,sand,medium,high,286.0230105,92.84745415,0.64798104
49,21,37.17866011,-2.304397999,cliff,1123.753641,irregular,rocky,medium,medium,223.4227305,60.43447788,0.674236908
49,22,40.66548278,-2.342753245,valley,853.3511874,seasonal,rocky,high,medium,161.3243617,13.39552436,0.684356786
49,23,44.15430683,-2.361386326,cliff,500,seasonal,rocky,high,high,392.5061786,35.57312618,0.682423754
49,24,47.58735598,-2.365049503,plain,1508.101324,irregular,clay,low,medium,57.02053214,68.23890442,0.674945109
49,25,50.96009759,-2.360331096,plain,1198.87544,uniform,clay,medium,high,471.9276027,11.73465436,0.669021547
49,26,54.31138105,-2.354276837,plain,1679.302499,seasonal,sand,high,high,396.4423341,53.93982103,0.663554983
49,27,57.61086947,-2.349178034,plain,1457.196658,uniform,loam,low,low,193.8035816,99.48872851,0.651221631
49,28,60.7838984,-2.345768154,hill,1093.737072,seasonal,clay,medium,medium,426.9781003,40.02438202,0.628436498
49,29,63.74098031,-2.344557826,hill,1175.045802,irregular,clay,low,medium,202.9266349,30.66976897,0.594704864
49,30,66.38772582,-2.345856098,cliff,1369.853217,uniform,rocky,low,low,192.9737374,17.43412255,0.551495626
49,31,68.63343272,-2.349791684,valley,1490.065025,seasonal,rocky,medium,high,188.3640655,12.35231161,0.502410215
49,32,70.39834277,-2.356334215,plain,1296.801189,irregular,loam,low,low,230.6964895,82.9830052,0.45341029
49,33,71.61956636,-2.365315472,cliff,1531.677944,uniform,sand,high,medium,422.0660858,34.79679757,0.412774532
49,34,72.2556749,-2.37645063,hill,1110.999379,irregular,rocky,low,high,166.8947394,12.7761226,0.389694454
49,35,72.28996106,-2.389359481,hill,900.856936,irregular,sand,low,high,328.6124459,61.71524461,0.39029461
49,36,71.73236683,-2.403587662,valley,1180.557224,uniform,loam,medium,low,124.3430645,29.18913641,0.413328397
49,37,70.62007932,-2.418627875,valley,1261.555467,seasonal,loam,high,high,495.0661907,19.18961385,0.450816841
49,38,69.01679442,-2.433941099,valley,839.5393816,seasonal,clay,high,medium,150.2534004,46.11433123,0.49274223
49,39,67.01064825,-2.448977802,cliff,798.9833748,irregular,sand,high,medium,424.6029128,19.3968596,0.530486899
49,40,64.71081641,-2.463199141,hill,1334.215889,seasonal,rocky,high,medium,155.6775765,18.75460572,0.557815618
49,41,62.24278101,-2.476098164,hill,1078.092945,uniform,rocky,low,high,251.3135082,51.20768953,0.570837762
49,42,59.74226556,-2.487221003,valley,1150.247728,uniform,sand,high,low,167.02221,21.37762244,0.567885499
49,43,57.34783762,-2.496188061,plain,1092.0922,irregular,rocky,high,medium,382.3895331,58.06625736,0.549555035
49,44,55.19217924,-2.502715193,valley,1656.180271,irregular,rocky,medium,high,348.3236768,73.25112648,0.518895992
49,45,53.39202525,-2.50663489,cliff,1578.528348,uniform,rocky,high,low,102.927939,31.54479727,0.481586426
49,46,52.03676936,-2.507917445,valley,828.793893,uniform,rocky,medium,high,410.7464158,77.68101799,0.445606382
49,47,51.17573798,-2.506692122,valley,1040.162036,irregular,loam,high,medium,454.4960381,29.80322452,0.419358796
49,48,50.80413192,-2.50326832,cliff,1455.00128,irregular,loam,low,high,79.7244679,87.80869776,0.407466906
49,49,50.84763589,-2.498156729,valley,1380.580871,uniform,rocky,high,medium,93.97856113,16.30201819,0.406706289
49,50,51.14569578,-2.49209048,hill,1187.562611,irregular,sand,medium,medium,76.9409929,89.55642014,0.408232419
49,51,51.49957229,-2.48583141,plain,858.7199385,seasonal,rocky,high,medium,166.8615734,36.21504998,0.40825724
49,52,51.88913461,-2.479492614,valley,995.2379862,uniform,sand,low,medium,472.071482,67.41882123,0.408370261
49,53,52.33173511,-2.473087009,cliff,1044.96973,uniform,sand,medium,high,135.289619,31.50983915,0.408884842
49,54,52.82866269,-2.466703237,plain,1283.098299,irregular,clay,low,high,482.6542525,37.58753278,0.409431234
49,55,53.36912274,-2.460480377,cliff,1711.118146,irregular,clay,high,low,186.1940537,45.05066844,0.409614373
49,56,53.93383354,-2.454585485,plain,993.9359296,uniform,clay,high,low,398.6257326,49.66091041,0.409108227
49,57,54.49823909,-2.449193965,plain,892.1894257,irregular,sand,medium,low,316.68749,17.15826368,0.407747619
49,58,55.0353383,-2.444472769,valley,1167.424057,seasonal,sand,low,low,149.8936414,13.51342464,0.405579265
49,59,55.51813072,-2.44056643,hill,1509.521694,irregular,sand,low,medium,438.2088571,85.06432964,0.402860989
49,60,55.92167861,-2.437585923,valley,765.93511,uniform,sand,medium,medium,69.84180612,58.88358754,0.400012457
49,61,56.22478542,-2.435600354,cliff,1636.090245,irregular,sand,high,high,54.8968417,22.98265589,0.397528433
49,62,56.41129079,-2.434631484,cliff,1148.390591,uniform,loam,high,high,245.7968975,37.86783984,0.39587149
49,63,56.47098185,-2.434651077,plain,979.7039993,seasonal,rocky,low,low,238.7396613,17.48207151,0.395367087
49,64,56.40012107,-2.435581087,plain,719.943214,uniform,clay,medium,high,346.3496929,24.56642594,0.396126847
49,65,56.20159043,-2.437296664,hill,1411.956232,seasonal,sand,low,high,64.11158092,45.51246952,0.398021322
49,66,55.88465209,-2.439631997,valley,1148.648641,seasonal,loam,high,high,357.0848946,61.1163151,0.40071004
49,67,55.46432542,-2.442388987,cliff,1251.211645,seasonal,clay,high,medium,295.2836413,68.68835376,0.403719535
49,68,54.96038052,-2.445348748,plain,929.7564777,seasonal,rocky,low,low,197.2332166,65.26386433,0.406547358
49,69,54.3959481,-2.448285939,hill,1104.27119,seasonal,loam,high,low,264.3150224,24.91848011,0.408766573
49,70,53.79574586,-2.450985925,cliff,1054.025626,irregular,sand,high,high,79.71565618,42.58644754,0.410109257
49,71,53.18392119,-2.45326477,plain,1169.822068,seasonal,loam,medium,high,249.9742033,68.17895164,0.410514434
49,72,52.58151043,-2.454992058,cliff,999.1343021,irregular,loam,medium,medium,295.9923946,50.39225824,0.410133281
49,73,52.0035144,-2.456116545,hill,739.7457118,irregular,rocky,medium,medium,339.6974604,66.96310808,0.409293792
49,74,51.45559051,-2.456694643,hill,2000,irregular,loam,high,high,53.93951365,71.54183422,0.408443624
49,75,50.93036117,-2.456921729,cliff,790.9787258,uniform,clay,medium,medium,395.2715664,38.76589484,0.40888323
49,76,50.35955478,-2.457737997,valley,1254.437702,uniform,loam,low,medium,185.3148113,33.69801189,0.415154064
49,77,49.52919918,-2.462121365,cliff,668.3916515,seasonal,clay,high,high,211.358055,51.34791871,0.434069186
49,78,48.2871206,-2.472652368,plain,600.885769,irregular,sand,low,high,387.2478517,50.376502,0.468121101
49,79,46.57796265,-2.490957966,valley,1229.347948,uniform,sand,high,medium,492.5070753,92.06455431,0.51278556
49,80,44.42247772,-2.517840959,plain,1252.310276,irregular,clay,low,high,295.0475792,92.69707856,0.559319008
49,81,41.89861676,-2.55340337,cliff,1578.449697,uniform,sand,medium,low,97.84176482,33.47623301,0.598932863
49,82,39.12441759,-2.59716378,valley,1319.864052,irregular,rocky,high,medium,334.7570438,15.26622866,0.625153204
49,83,36.24269165,-2.648168613,plain,1155.056784,uniform,rocky,high,medium,499.9626288,70.83412841,0.634474943
49,84,33.40750934,-2.705097389,cliff,915.1199268,seasonal,rocky,low,medium,51.23988771,12.57177382,0.626338686
49,85,30.77248376,-2.766361922,cliff,1649.70362,seasonal,rocky,high,low,73.1565291,52.67584409,0.602997984
49,86,28.48085294,-2.830199483,valley,1478.655374,seasonal,clay,low,medium,249.9094758,65.71343809,0.569458251
49,87,26.65736064,-2.894759912,cliff,826.1011567,irregular,rocky,medium,high,56.25721737,26.26474547,0.533405956
49,88,25.40193556,-2.958186696,hill,1211.389118,seasonal,clay,low,low,198.0622581,36.41374818,0.504638535
49,89,24.78516907,-3.018691987,plain,1243.215669,seasonal,loam,low,low,146.2016427,98.81470118,0.492980041
49,90,24.84559142,-3.074625597,plain,1096.303903,uniform,clay,high,low,319.1186605,28.50253693,0.504311953
49,91,25.58874647,-3.124537933,cliff,1431.555146,uniform,sand,medium,low,147.9367618,12.04640686,0.537399736
49,92,26.98806486,-3.167236893,cliff,1449.519942,uniform,rocky,medium,high,183.9860192,25.5336309,0.585038925
49,93,28.98753572,-3.201838722,hill,1142.854291,seasonal,clay,medium,low,471.7281969,24.1088645,0.638065061
49,94,31.50617683,-3.227812821,valley,1115.739226,uniform,clay,medium,medium,343.2042447,43.79803455,0.68842134
49,95,34.44430328,-3.245020513,cliff,1649.687539,uniform,clay,high,low,400.0427719,82.65792739,0.730339973
49,96,37.69159464,-3.253747761,cliff,1479.851668,seasonal,loam,high,low,290.9984951,55.14786121,0.760543892
49,97,41.13696063,-3.254731853,cliff,1221.708117,uniform,clay,high,low,98.78824191,79.78575134,0.778187723
49,98,44.68020518,-3.249182031,cliff,711.2372883,irregular,rocky,medium,low,249.499505,93.71115724,0.78477923
49,99,48.24548914,-3.238794085,plain,1303.200032,uniform,sand,low,medium,145.3019372,14.77884377,0.784108962
49,100,51.79659132,-3.225758896,cliff,1409.425039,irregular,loam,medium,medium,168.4327704,42.54895707,0.78119856
49,101,55.33747965,-3.211349039,plain,500,uniform,sand,medium,low,428.7270544,57.18603929,0.77660889
49,102,58.83891612,-3.191977785,cliff,1275.560834,uniform,loam,medium,low,452.4604974,54.79976508,0.765468367
49,103,62.23038579,-3.163921817,valley,1074.992404,irregular,loam,low,medium,150.7176407,83.74612255,0.743746754
49,104,65.41956665,-3.124680753,hill,1133.743716,seasonal,rocky,low,low,249.449089,40.62453253,0.709830715
49,105,68.30421524,-3.072839689,valley,927.7857142,irregular,sand,high,medium,486.0925976,11.86770209,0.664193746
49,106,70.78251656,-3.007935023,cliff,1155.543213,seasonal,sand,medium,high,325.4642825,53.55631401,0.609468752
49,107,72.76189841,-2.930323564,cliff,1617.597473,uniform,loam,medium,high,413.5458477,57.08978201,0.550583973
49,108,74.16631017,-2.841054934,cliff,1066.08045,seasonal,rocky,medium,low,292.9915345,69.37863011,0.494861703
49,109,74.94196597,-2.741747246,valley,1489.672068,seasonal,rocky,medium,high,269.4545421,67.65923672,0.451529726
49,110,75.0615523,-2.634466081,cliff,958.1006343,irregular,loam,high,high,376.2179593,97.88457999,0.429381448
49,111,74.52689997,-2.521606737,valley,1427.626858,seasonal,sand,low,medium,193.6254004,83.14792186,0.432165434
49,112,73.37012057,-2.405779776,plain,1200.496757,seasonal,loam,high,medium,339.190494,67.51862266,0.455479505
49,113,71.65320726,-2.289699851,hill,1305.607449,irregular,loam,high,high,283.2890016,94.0088881,0.489275589
49,114,69.46610001,-2.176077821,hill,1202.145977,seasonal,loam,high,low,376.9705864,13.47145521,0.522799191
49,115,66.92321525,-2.067516151,valley,1392.48757,seasonal,rocky,low,low,111.8114397,60.20318737,0.547387603
49,116,64.15843996,-1.966407601,plain,500,irregular,loam,high,low,353.7521235,42.69162646,0.557080964
49,117,61.31859007,-1.874837198,valley,774.052406,irregular,loam,medium,high,337.3284758,96.4071676,0.548511411
49,118,58.55533343,-1.794487496,plain,1325.124149,irregular,clay,high,high,456.5334487,33.67979559,0.520814545
49,119,56.01557701,-1.726547121,cliff,586.9384938,seasonal,rocky,medium,low,219.1020252,31.00060375,0.475754091
49,120,53.8303187,-1.671622604,plain,1040.825893,uniform,rocky,high,high,434.249054,12.82996108,0.418091626
49,121,52.10196335,-1.629653498,plain,1183.697748,irregular,clay,high,low,65.7444508,24.74820339,0.356131487
49,122,50.89010336,-1.599830786,plain,951.5579587,irregular,loam,medium,medium,177.0272945,40.25128936,0.301742436
49,123,50.19576356,-1.580518565,hill,992.5315792,seasonal,rocky,medium,medium,92.13790213,42.67608634,0.266996796
49,124,49.94411061,-1.569179029,plain,1281.47466,uniform,clay,medium,low,162.6370913,14.23188372,0.25450377
49,125,49.96562677,-1.562300727,cliff,1502.788487,uniform,loam,medium,high,201.8860431,86.52229482,0.252763399
49,126,50.01916834,-1.556618456,cliff,912.4651856,seasonal,rocky,medium,medium,328.6946871,34.90879041,0.251760343
49,127,49.96660635,-1.5531223,cliff,1027.482541,irregular,rocky,low,low,78.84216398,68.31783081,0.252195694
49,128,49.74228313,-1.553537842,plain,980.621708,seasonal,loam,low,low,144.4285596,88.10946681,0.256742652
49,129,49.3174614,-1.559117322,valley,500,uniform,loam,low,high,376.8269359,87.39172483,0.266220221
49,130,48.69295281,-1.570673243,valley,1242.513537,irregular,clay,high,high,359.3970754,45.04986831,0.279258313
49,131,47.8923501,-1.588613763,cliff,1480.415324,uniform,loam,low,medium,309.6609432,46.01767178,0.293290613
49,132,46.95586274,-1.612979902,hill,1504.992962,uniform,clay,medium,low,367.0428784,58.2147664,0.305751273
49,133,45.93475618,-1.643484523,valley,938.7700871,uniform,loam,low,low,374.7014753,26.03875627,0.314805829
49,134,44.88639456,-1.679553134,plain,824.4905854,uniform,rocky,low,low,144.0236689,61.83701339,0.319616162
49,135,43.86988708,-1.720366465,valley,1206.481664,irregular,clay,high,medium,289.183446,99.47327716,0.320348692
49,136,42.94233783,-1.76490486,cliff,1448.782106,irregular,clay,medium,medium,372.5810627,59.84136955,0.318064386
49,137,42.1556992,-1.81199445,hill,1246.455134,irregular,sand,high,medium,350.9501182,65.47602022,0.314524405
49,138,41.55422882,-1.860355136,valley,1286.791391,seasonal,rocky,low,low,261.1035745,13.49923061,0.311880644
49,139,41.1725501,-1.908650364,valley,1542.549278,irregular,loam,low,high,243.1445677,43.13258968,0.312218615
49,140,41.03431625,-1.95553869,cliff,978.2590322,uniform,clay,high,low,164.4400965,37.15581861,0.317009955
49,141,41.15147787,-1.999727156,hill,1134.008974,uniform,sand,high,high,223.5900849,51.90774121,0.326676422
49,142,41.52415411,-2.040026449,hill,1690.381654,irregular,loam,medium,medium,347.8962123,63.21460957,0.340498139
49,143,42.14110736,-2.075407866,cliff,1140.956663,irregular,rocky,low,low,228.5901863,22.60306943,0.356905686
49,144,42.98082149,-2.105062072,plain,819.7989102,seasonal,clay,medium,high,307.7958035,21.16533851,0.373963382
49,145,44.01318362,-2.128459655,valley,999.1931711,irregular,sand,low,low,474.9414494,43.4883294,0.389817719
49,146,45.20176946,-2.14541348,plain,918.5460446,seasonal,sand,low,low,71.20273506,85.99020207,0.403008689
49,147,46.50673222,-2.156142836,valley,1307.148776,irregular,sand,high,low,389.6051612,18.6521115,0.41265122
49,148,47.888295,-2.161339386,valley,931.2158989,seasonal,clay,low,low,377.5340942,44.39664932,0.418527911
49,149,49.31084676,-2.162234906,plain,1281.310276,irregular,rocky,low,medium,277.0717016,61.6733712,0.420483809
50,0,48.50606833,0.338199739,cliff,979.1804344,irregular,loam,medium,medium,115.8633809,24.52871711,0.182085047
50,1,47.42722585,0.336420423,cliff,562.9864385,irregular,loam,low,high,210.5031147,25.6338195,0.201172057
50,2,46.10389527,0.325390268,valley,1291.985936,seasonal,sand,low,medium,189.3971548,62.76101034,0.250443573
50,3,44.39923467,0.298001408,cliff,1244.539104,uniform,loam,low,medium,370.5487443,60.23032477,0.314248256
50,4,42.27261286,0.249298653,valley,1355.327345,seasonal,rocky,low,medium,276.2551677,77.79112923,0.378895985
50,5,39.7580396,0.176275694,cliff,998.1038343,irregular,sand,high,medium,208.0383003,33.70958321,0.433835864
50,6,36.94453824,0.077671113,valley,966.1366574,uniform,rocky,low,high,338.8195306,60.70469942,0.47161136
50,7,33.9584607,-0.046235797,cliff,1320.440058,seasonal,rocky,low,medium,165.7391207,90.02536378,0.487627173
50,8,30.94774476,-0.193829398,hill,1655.705872,seasonal,clay,high,medium,338.603449,48.64246094,0.479906057
50,9,28.06811367,-0.362362271,plain,1203.350403,uniform,clay,low,high,488.896418,43.38498939,0.44892741
50,10,25.47121811,-0.548159968,hill,1327.375529,irregular,loam,high,medium,142.8900244,84.32525348,0.397686111
50,11,23.29472051,-0.746825952,plain,1103.523695,uniform,sand,medium,high,93.8563207,80.26688762,0.332352044
50,12,21.65432166,-0.953446734,plain,736.9108434,irregular,clay,low,medium,467.9424048,38.91567512,0.26461674
50,13,20.63772966,-1.162797196,valley,1490.228826,uniform,loam,high,medium,211.5331507,33.95226766,0.21722421
50,14,20.30057125,-1.369546108,plain,1472.524272,seasonal,sand,medium,low,349.728873,67.14598228,0.221174402
50,15,20.66424542,-1.568461831,hill,1413.232208,seasonal,rocky,low,high,206.7430672,33.81502171,0.278592955
50,16,21.71571938,-1.75461822,hill,1145.416368,seasonal,rocky,medium,high,423.1671751,48.57054493,0.361511891
50,17,23.40926685,-1.923600708,cliff,1379.11683,irregular,clay,low,low,270.375503,54.24127204,0.448341565
50,18,25.67014871,-2.07171259,hill,1468.128539,irregular,rocky,high,high,190.6799958,84.1052804,0.527634896
50,19,28.40023594,-2.196181489,cliff,1686.047605,uniform,loam,high,high,418.0410171,94.72346949,0.59314352
50,20,31.48557496,-2.295366019,plain,1496.557831,irregular,sand,high,high,166.621254,58.15630187,0.641638701
50,21,34.80589523,-2.36896264,hill,1219.146368,irregular,sand,high,low,376.739279,63.63985492,0.672273138
50,22,38.24605922,-2.418212697,plain,807.5240234,uniform,clay,high,high,197.4387343,43.99402671,0.686477576
50,23,41.70945473,-2.446109658,hill,1246.697489,irregular,loam,low,medium,251.2540873,46.01066941,0.688019191
50,24,45.13332954,-2.457606538,hill,1276.973219,uniform,loam,high,medium,331.8216535,73.07278516,0.683088836
50,25,48.50606833,-2.459823515,cliff,1412.708933,irregular,sand,low,high,344.322649,97.53109392,0.678601896
50,26,51.85887252,-2.460514953,plain,1606.167558,irregular,clay,low,low,260.3893491,15.18545093,0.673894009
50,27,55.15912749,-2.462065871,hill,1171.454846,seasonal,clay,low,medium,114.9543914,79.33574856,0.662248581
50,28,58.33158975,-2.465110611,valley,1830.296157,irregular,rocky,low,medium,388.8080377,43.9281856,0.640303252
50,29,61.28636858,-2.470063439,plain,672.213894,uniform,loam,low,medium,448.3165168,47.09400735,0.607676718
50,30,63.92883051,-2.477145743,plain,1325.802562,uniform,rocky,low,low,462.4918391,39.15085374,0.565957378
50,31,66.16817153,-2.486412257,plain,960.4438823,seasonal,rocky,high,high,94.35640907,58.67647336,0.518850039
50,32,67.92465724,-2.497776296,cliff,627.8334001,uniform,sand,high,medium,373.2924737,62.71128389,0.472326301
50,33,69.13553064,-2.51103403,valley,1139.467687,seasonal,loam,high,medium,143.8010833,69.84745858,0.434413359
50,34,69.75958786,-2.525887773,plain,762.8481905,irregular,loam,low,high,96.08707021,64.93965931,0.413640679
50,35,69.7804216,-2.541968295,hill,1151.571631,seasonal,sand,low,high,82.00401661,79.71036757,0.415355083
50,36,69.20833248,-2.558856161,hill,1210.430774,irregular,clay,low,medium,51.95596281,66.06535886,0.438153621
50,37,68.08090805,-2.576102093,cliff,1535.562423,uniform,rocky,low,medium,464.9733465,98.23888414,0.474610007
50,38,66.46226975,-2.593246356,hill,747.7244596,seasonal,rocky,medium,medium,322.2583498,38.83016907,0.515332883
50,39,64.4409876,-2.609837164,plain,1472.53355,uniform,rocky,medium,low,321.4927624,66.8595658,0.552063766
50,40,62.12666268,-2.625448114,hill,1229.424135,uniform,rocky,high,high,415.117181,20.09368156,0.578716278
50,41,59.64517748,-2.63969464,plain,1508.654746,uniform,loam,high,low,437.7840897,44.87173042,0.591460442
50,42,57.13261399,-2.652249496,hill,1070.474647,uniform,sand,low,low,52.05334948,21.10167337,0.588671333
50,43,54.72783963,-2.662857256,valley,800.326624,uniform,clay,low,low,389.5891124,61.53488264,0.570994571
50,44,52.563761,-2.671347842,cliff,834.7502021,seasonal,sand,high,high,225.0350814,90.34905855,0.541523966
50,45,50.75724538,-2.677649073,cliff,812.4577639,uniform,sand,high,high,197.5400277,71.61566824,0.50591863
50,46,49.39771009,-2.681798241,valley,1343.344246,seasonal,rocky,high,medium,385.0696937,99.29625235,0.471963988
50,47,48.53437962,-2.683952706,valley,1643.076607,seasonal,rocky,low,low,243.5794386,84.28482692,0.44761763
50,48,48.1622106,-2.684399521,cliff,1030.514542,seasonal,rocky,high,high,493.7847888,89.39273528,0.437031453
50,49,48.20648452,-2.683564071,valley,1388.740589,uniform,sand,low,low,429.3101676,75.3504829,0.436976597
50,50,48.50606833,-2.682017747,plain,742.9673826,uniform,clay,medium,low,136.2574454,30.68047779,0.43908455
50,51,48.86173478,-2.680202198,hill,1254.096375,seasonal,clay,low,high,281.0086671,46.00395092,0.439771027
50,52,49.25379226,-2.677608205,cliff,1400.568785,uniform,clay,high,low,366.9005009,72.31376845,0.440436836
50,53,49.70011489,-2.673651607,valley,765.5625674,seasonal,loam,medium,medium,199.8316835,63.85612867,0.441282085
50,54,50.20233371,-2.667940136,plain,1138.834959,uniform,loam,high,medium,125.5261868,59.56709835,0.441885168
50,55,50.74983856,-2.660251849,cliff,1414.775142,uniform,rocky,medium,low,248.2263962,29.92335443,0.441817504
50,56,51.32339564,-2.650514063,valley,500,seasonal,clay,low,medium,105.7305522,95.21285506,0.440729606
50,57,51.89838073,-2.63878282,cliff,1600.635919,uniform,loam,high,low,156.0448468,14.37716855,0.438436144
50,58,52.44762812,-2.625222854,valley,1306.103813,seasonal,sand,high,medium,374.0890159,95.54274035,0.434964706
50,59,52.94389512,-2.610088087,cliff,1415.018294,seasonal,sand,high,low,232.3843781,31.68407308,0.430557966
50,60,53.36194237,-2.593702634,plain,1076.184216,uniform,rocky,medium,medium,247.4897085,55.00471502,0.42563191
50,61,53.6802297,-2.576442328,plain,683.1832555,uniform,sand,low,medium,333.0731077,53.55991572,0.42069911
50,62,53.88222774,-2.558716758,hill,1360.218887,seasonal,loam,high,high,221.5831515,14.96057263,0.416270602
50,63,53.95734518,-2.540951828,cliff,1175.222902,seasonal,clay,medium,low,250.5248806,84.30683813,0.412754927
50,64,53.90147168,-2.523572833,hill,1209.634637,seasonal,loam,medium,medium,389.2593787,17.4161586,0.410376727
50,65,53.71713648,-2.506988042,cliff,1526.282096,irregular,loam,high,high,285.8095178,20.19631995,0.409135997
50,66,53.41328265,-2.491572811,valley,1428.619162,uniform,rocky,low,high,426.1671075,27.44611877,0.408820002
50,67,53.00465707,-2.477654204,valley,1776.371225,irregular,clay,medium,low,346.992886,61.07240731,0.409064913
50,68,52.510816,-2.46549613,hill,1246.156269,seasonal,sand,medium,medium,258.4352257,55.73347943,0.409450088
50,69,51.95474639,-2.455285004,cliff,992.6362687,irregular,clay,high,medium,460.0793438,82.16238493,0.409600434
50,70,51.36110284,-2.447115915,hill,1143.474946,seasonal,sand,high,medium,237.4128784,58.8776942,0.409272883
50,71,50.75406019,-2.440979318,plain,1324.699012,irregular,rocky,high,medium,480.3335707,56.5720966,0.408408486
50,72,50.15478185,-2.43674824,hill,1504.756956,irregular,clay,high,high,447.8573727,27.83281876,0.407139496
50,73,49.57850377,-2.434165998,hill,759.8898146,uniform,loam,medium,high,189.9876967,35.82138914,0.405751559
50,74,49.03123407,-2.432834445,valley,1202.561285,uniform,clay,medium,high,60.12298977,52.42696314,0.404619285
50,75,48.50606833,-2.432202718,hill,1682.862497,irregular,rocky,medium,low,177.2627737,85.01419903,0.40494818
50,76,47.93464625,-2.432237793,cliff,1127.937339,seasonal,clay,medium,low,257.6952424,48.75516669,0.411243986
50,77,47.10052851,-2.435256686,valley,1479.303556,uniform,sand,medium,high,453.9726787,42.93232225,0.430441542
50,78,45.84916757,-2.4435539,hill,1347.935258,irregular,clay,high,medium,140.4087591,77.66500328,0.465130293
50,79,44.12359927,-2.458731058,plain,1486.758182,seasonal,clay,medium,medium,480.4077515,76.35870597,0.51070321
50,80,41.943651,-2.481762041,hill,957.0718375,uniform,rocky,low,high,491.4480146,84.2328498,0.558235698
50,81,39.3869498,-2.513058248,hill,958.379499,irregular,clay,high,medium,263.9226763,83.76464485,0.59876869
50,82,36.57173072,-2.552534005,hill,1206.081568,seasonal,clay,high,medium,115.8362397,42.45426056,0.625696154
50,83,33.64144518,-2.599672097,valley,740.3334638,seasonal,loam,high,low,391.3678432,32.97859821,0.635407567
50,84,30.75116947,-2.653589437,cliff,1119.077818,irregular,clay,low,high,206.8724179,89.55197048,0.627252379
50,85,28.05581334,-2.713102869,plain,1275.862997,seasonal,clay,medium,low,198.492141,73.26336127,0.603404869
50,86,25.70012866,-2.776795105,hill,1735.390682,irregular,rocky,medium,low,95.069009,11.95916338,0.568818347
50,87,23.81051824,-2.843080796,cliff,1320.815457,seasonal,sand,high,medium,489.2942596,41.65328409,0.531205219
50,88,22.48864467,-2.910272735,cliff,1387.568541,irregular,clay,low,high,452.3074119,62.09570418,0.500569322
50,89,21.80683936,-2.976648193,valley,1549.342754,uniform,loam,high,high,182.8846171,92.33392687,0.487208388
50,90,21.80531154,-3.040515397,plain,910.6027233,seasonal,rocky,medium,medium,78.82467434,31.0987842,0.497596403
50,91,22.49115751,-3.10028013,valley,1150.475201,irregular,sand,high,high,268.5065908,29.99589329,0.530813522
50,92,23.83916987,-3.154512473,cliff,1927.623778,irregular,rocky,low,medium,128.8156319,73.51534744,0.579542563
50,93,25.7944469,-3.202013674,cliff,1176.263333,seasonal,sand,medium,low,271.7357687,67.15996995,0.634317091
50,94,28.27680204,-3.241883163,cliff,1534.929225,uniform,clay,high,high,398.9885422,62.55888157,0.686809413
50,95,31.18697348,-3.273585684,valley,1489.121363,irregular,sand,low,low,218.2032563,47.82876561,0.731062048
50,96,34.41463378,-3.297018576,plain,756.5658857,uniform,sand,low,low,309.7521478,89.11484217,0.763665412
50,97,37.84819965,-3.312579177,hill,1293.143783,seasonal,clay,low,high,297.1299698,44.61628571,0.783670046
50,98,41.38644187,-3.321232368,valley,1244.024242,uniform,loam,low,medium,230.8188193,56.57230809,0.792489028
